bucketed_time,avg_temp
2024-05-01 00:04:00+00:00,19.600000381469727
2024-05-01 00:09:00+00:00,19.600000381469727
2024-05-01 00:14:00+00:00,19.600000381469727
2024-05-01 00:19:00+00:00,19.700000762939453
2024-05-01 00:24:00+00:00,19.700000762939453
2024-05-01 00:29:00+00:00,19.700000762939453
2024-05-01 00:34:00+00:00,19.700000762939453
2024-05-01 00:39:00+00:00,19.700000762939453
2024-05-01 00:44:00+00:00,19.700000762939453
2024-05-01 00:49:00+00:00,19.700000762939453
2024-05-01 00:54:00+00:00,19.700000762939453
2024-05-01 00:59:00+00:00,19.700000762939453
2024-05-01 01:04:00+00:00,19.700000762939453
2024-05-01 01:09:00+00:00,19.700000762939453
2024-05-01 01:14:00+00:00,19.700000762939453
2024-05-01 01:19:00+00:00,19.700000762939453
2024-05-01 01:24:00+00:00,19.700000762939453
2024-05-01 01:29:00+00:00,19.700000762939453
2024-05-01 01:34:00+00:00,19.700000762939453
2024-05-01 01:39:00+00:00,19.700000762939453
2024-05-01 01:44:00+00:00,19.700000762939453
2024-05-01 01:49:00+00:00,19.700000762939453
2024-05-01 01:54:00+00:00,19.700000762939453
2024-05-01 01:59:00+00:00,19.700000762939453
2024-05-01 02:04:00+00:00,19.700000762939453
2024-05-01 02:09:00+00:00,19.700000762939453
2024-05-01 02:14:00+00:00,19.600000381469727
2024-05-01 02:19:00+00:00,19.600000381469727
2024-05-01 02:24:00+00:00,19.600000381469727
2024-05-01 02:29:00+00:00,19.600000381469727
2024-05-01 02:34:00+00:00,19.600000381469727
2024-05-01 02:39:00+00:00,19.600000381469727
2024-05-01 02:44:00+00:00,19.5
2024-05-01 02:49:00+00:00,19.5
2024-05-01 02:54:00+00:00,19.5
2024-05-01 02:59:00+00:00,19.5
2024-05-01 03:04:00+00:00,19.5
2024-05-01 03:09:00+00:00,19.399999618530273
2024-05-01 03:14:00+00:00,19.399999618530273
2024-05-01 03:19:00+00:00,19.399999618530273
2024-05-01 03:24:00+00:00,19.399999618530273
2024-05-01 03:29:00+00:00,19.399999618530273
2024-05-01 03:34:00+00:00,19.399999618530273
2024-05-01 03:39:00+00:00,19.399999618530273
2024-05-01 03:44:00+00:00,19.399999618530273
2024-05-01 03:49:00+00:00,19.299999237060547
2024-05-01 03:54:00+00:00,19.299999237060547
2024-05-01 03:59:00+00:00,19.299999237060547
2024-05-01 04:04:00+00:00,19.299999237060547
2024-05-01 04:09:00+00:00,19.200000762939453
2024-05-01 04:14:00+00:00,19.200000762939453
2024-05-01 04:19:00+00:00,19.200000762939453
2024-05-01 04:24:00+00:00,19.200000762939453
2024-05-01 04:29:00+00:00,19.200000762939453
2024-05-01 04:34:00+00:00,19.200000762939453
2024-05-01 04:39:00+00:00,19.200000762939453
2024-05-01 04:44:00+00:00,19.200000762939453
2024-05-01 04:49:00+00:00,19.100000381469727
2024-05-01 04:54:00+00:00,19.100000381469727
2024-05-01 04:59:00+00:00,19.100000381469727
2024-05-01 05:04:00+00:00,19.100000381469727
2024-05-01 05:09:00+00:00,19.0
2024-05-01 05:14:00+00:00,19.0
2024-05-01 05:19:00+00:00,19.0
2024-05-01 05:24:00+00:00,19.0
2024-05-01 05:29:00+00:00,19.0
2024-05-01 05:34:00+00:00,19.0
2024-05-01 05:39:00+00:00,19.0
2024-05-01 05:44:00+00:00,18.899999618530273
2024-05-01 05:49:00+00:00,18.899999618530273
2024-05-01 05:54:00+00:00,18.899999618530273
2024-05-01 05:59:00+00:00,18.899999618530273
2024-05-01 06:04:00+00:00,18.899999618530273
2024-05-01 06:09:00+00:00,18.899999618530273
2024-05-01 06:14:00+00:00,18.899999618530273
2024-05-01 06:19:00+00:00,18.899999618530273
2024-05-01 06:24:00+00:00,18.799999237060547
2024-05-01 06:29:00+00:00,18.799999237060547
2024-05-01 06:34:00+00:00,18.799999237060547
2024-05-01 06:39:00+00:00,18.799999237060547
2024-05-01 06:44:00+00:00,18.799999237060547
2024-05-01 06:49:00+00:00,18.799999237060547
2024-05-01 06:54:00+00:00,18.799999237060547
2024-05-01 06:59:00+00:00,18.799999237060547
2024-05-01 07:04:00+00:00,18.700000762939453
2024-05-01 07:09:00+00:00,18.700000762939453
2024-05-01 07:14:00+00:00,18.700000762939453
2024-05-01 07:19:00+00:00,18.700000762939453
2024-05-01 07:24:00+00:00,18.700000762939453
2024-05-01 07:29:00+00:00,18.700000762939453
2024-05-01 07:34:00+00:00,18.700000762939453
2024-05-01 07:39:00+00:00,18.700000762939453
2024-05-01 07:44:00+00:00,18.700000762939453
2024-05-01 07:49:00+00:00,18.600000381469727
2024-05-01 07:54:00+00:00,18.600000381469727
2024-05-01 07:59:00+00:00,18.600000381469727
2024-05-01 08:04:00+00:00,18.600000381469727
2024-05-01 08:09:00+00:00,18.600000381469727
2024-05-01 08:14:00+00:00,18.600000381469727
2024-05-01 08:19:00+00:00,18.600000381469727
2024-05-01 08:24:00+00:00,18.600000381469727
2024-05-01 08:29:00+00:00,18.600000381469727
2024-05-01 08:34:00+00:00,18.600000381469727
2024-05-01 08:39:00+00:00,18.600000381469727
2024-05-01 08:44:00+00:00,18.5
2024-05-01 08:49:00+00:00,18.600000381469727
2024-05-01 08:54:00+00:00,18.600000381469727
2024-05-01 08:59:00+00:00,18.600000381469727
2024-05-01 09:04:00+00:00,18.600000381469727
2024-05-01 09:09:00+00:00,18.600000381469727
2024-05-01 09:14:00+00:00,18.600000381469727
2024-05-01 09:19:00+00:00,18.5
2024-05-01 09:24:00+00:00,18.5
2024-05-01 09:29:00+00:00,18.5
2024-05-01 09:34:00+00:00,18.5
2024-05-01 09:39:00+00:00,18.600000381469727
2024-05-01 09:44:00+00:00,18.600000381469727
2024-05-01 09:49:00+00:00,18.600000381469727
2024-05-01 09:54:00+00:00,18.5
2024-05-01 09:59:00+00:00,18.5
2024-05-01 10:04:00+00:00,18.5
2024-05-01 10:09:00+00:00,18.5
2024-05-01 10:14:00+00:00,18.5
2024-05-01 10:19:00+00:00,18.600000381469727
2024-05-01 10:24:00+00:00,18.600000381469727
2024-05-01 10:29:00+00:00,18.600000381469727
2024-05-01 10:34:00+00:00,18.600000381469727
2024-05-01 10:39:00+00:00,18.5
2024-05-01 10:44:00+00:00,18.5
2024-05-01 10:54:00+00:00,18.5
2024-05-01 10:59:00+00:00,18.600000381469727
2024-05-01 11:04:00+00:00,18.600000381469727
2024-05-01 11:09:00+00:00,18.600000381469727
2024-05-01 11:14:00+00:00,18.600000381469727
2024-05-01 11:19:00+00:00,18.600000381469727
2024-05-01 11:24:00+00:00,18.5
2024-05-01 11:29:00+00:00,18.5
2024-05-01 11:34:00+00:00,18.5
2024-05-01 11:39:00+00:00,18.5
2024-05-01 11:44:00+00:00,18.600000381469727
2024-05-01 11:49:00+00:00,18.600000381469727
2024-05-01 11:54:00+00:00,18.600000381469727
2024-05-01 11:59:00+00:00,18.600000381469727
2024-05-01 12:04:00+00:00,18.600000381469727
2024-05-01 12:09:00+00:00,18.600000381469727
2024-05-01 12:14:00+00:00,18.600000381469727
2024-05-01 12:19:00+00:00,18.600000381469727
2024-05-01 12:24:00+00:00,18.600000381469727
2024-05-01 12:29:00+00:00,18.600000381469727
2024-05-01 12:34:00+00:00,18.600000381469727
2024-05-01 12:39:00+00:00,18.700000762939453
2024-05-01 12:44:00+00:00,18.700000762939453
2024-05-01 12:49:00+00:00,18.700000762939453
2024-05-01 12:54:00+00:00,18.700000762939453
2024-05-01 12:59:00+00:00,18.700000762939453
2024-05-01 13:04:00+00:00,18.700000762939453
2024-05-01 13:09:00+00:00,18.700000762939453
2024-05-01 13:14:00+00:00,18.700000762939453
2024-05-01 13:19:00+00:00,18.600000381469727
2024-05-01 13:24:00+00:00,18.700000762939453
2024-05-01 13:29:00+00:00,18.700000762939453
2024-05-01 13:34:00+00:00,18.799999237060547
2024-05-01 13:39:00+00:00,18.799999237060547
2024-05-01 13:44:00+00:00,18.799999237060547
2024-05-01 13:49:00+00:00,18.799999237060547
2024-05-01 13:54:00+00:00,18.799999237060547
2024-05-01 13:59:00+00:00,18.799999237060547
2024-05-01 14:04:00+00:00,18.799999237060547
2024-05-01 14:09:00+00:00,18.799999237060547
2024-05-01 14:14:00+00:00,18.799999237060547
2024-05-01 14:19:00+00:00,18.799999237060547
2024-05-01 14:24:00+00:00,18.799999237060547
2024-05-01 14:29:00+00:00,18.799999237060547
2024-05-01 14:34:00+00:00,18.799999237060547
2024-05-01 14:39:00+00:00,18.899999618530273
2024-05-01 14:44:00+00:00,19.0
2024-05-01 14:49:00+00:00,19.0
2024-05-01 14:54:00+00:00,19.0
2024-05-01 14:59:00+00:00,19.0
